GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSRSZE,G16USSDVAN,G16USSGFLO,G16USSOTH,G16H01RHAR,G16H01DWER,G16H01LBEE,G16H01OTH,G16H02RMCD,G16H02DRUP,G16H02LKAS,G16H02OTH,G16H03RPLA,G16H03DSAR,G16H03GEZE,G16H03OTH,G16H04RMCD,G16H04DBRO,G16H04LKRA,G16H04GCLA,G16H04OTH,G16H05RARN,G16H05DHOY,G16H05LSUM,G16H05OTH,G16H06RHOE,G16H06DDEL,G16H06LHOW,G16H06GGLU,G16H06OTH,G16H07RVAU,G16H07DCUM,G16H07GHOE,G16H07OTH,G16H08RCOX,G16H08DRAS,G16H08LWUN,G16H08GWAL,G16H08OTH
2404303-001,24,043,03-001,184,267,10,9,6,153,283,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,296,9,8,3,0,0,0,0,0,0,0,0,0
2404303-002,24,043,03-002,317,356,30,11,12,281,375,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,375,29,10,0,0,0,0,0,0,0,0,0,0
2404303-003,24,043,03-003,714.45,530.79,50.79,37.73,25.43,620.46,601.04,62.37,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.83,654.09,34.84,24.52,0,0,0,0,0,0,0,0,0,0
2404303-004,24,043,03-004,255.71,381.54,15.02,14.98,14.99,208.63,383.68,45.94,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.57,413.67,18.99,12.02,1,0,0,0,0,0,0,0,0,0
2404304-001,24,043,04-001,1339,261,35,15,16,1208,338,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,423,18,16,12,0,0,0,0,0,0,0,0,0
2404305-001,24,043,05-001,1474.62,248.18,28.02,11,15.06,1298.39,342.22,60.04,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.19,361.35,27,17.03,1,0,0,0,0,0,0,0,0,0
2404306-001,24,043,06-001,1085.72,467.75,47.64,12.2,28.11,1009.49,526.62,45.17,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.26,575.41,31.81,25.32,2.87,0,0,0,0,0,0,0,0,0
2404306-002,24,043,06-002,1188.6,643.29,71.43,17.87,36.92,1120.26,728.72,56.03,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.38,821.18,33.33,17.7,1.12,0,0,0,0,0,0,0,0,0
2404307-001,24,043,07-001,1300.34,388.57,69.41,15.99,33.17,1218.2,470.45,56.57,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.77,560.32,26.41,23.57,3.82,0,0,0,0,0,0,0,0,0
2404307-002,24,043,07-002,1068.66,427.43,40.59,26.01,30.83,1014.8,473.55,52.43,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.23,532.68,26.59,26.43,1.18,0,0,0,0,0,0,0,0,0
2404308-001,24,043,08-001,977,448,40,12,22,881,502,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,517,39,28,3,0,0,0,0,0,0,0,0,0
2404309-001,24,043,09-001,1037,383,50,10,26,997,416,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,481,19,17,1,0,0,0,0,0,0,0,0,0
2404310-001,24,043,10-001,1068.02,581.41,48.9,18.76,22.72,942.11,626.24,81.42,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.75,716.46,26.55,21.65,0,0,0,0,0,0,0,0,0,0
2404310-002,24,043,10-002,883.77,575.33,55.25,15.04,29.23,838.41,613.44,41.94,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.8,673.89,31.16,14.44,0.04,0,0,0,0,0,0,0,0,0
2404310-003,24,043,10-003,562.11,328.45,41.18,13.41,12.45,533.38,367.72,30.64,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.68,392.61,12.45,18.19,0,0,0,0,0,0,0,0,0,0
2404310-004,24,043,10-004,370.94,149.73,6.76,7.73,9.66,305.25,206.72,18.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.42,226.04,7.73,6.76,0,0,0,0,0,0,0,0,0,0
2404310-005,24,043,10-005,17.45,15.59,0.58,0.25,0.15,13.53,15.84,1.86,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,17.6,1.35,0.22,0.05,0,0,0,0,0,0,0,0,0
2404311-001,24,043,11-001,417.99,265,24,11,8,393.99,279.99,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.99,277.99,21,14,0,0,0,0,0,0,0,0,0,0
2404311-002,24,043,11-002,245.23,115.53,9.05,2.03,5.02,209.14,144.57,11.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.07,147.65,8.06,7.03,0,0,0,0,0,0,0,0,0,0
2404312-001,24,043,12-001,1095.69,329.96,27.93,15.93,14.97,975.24,399.66,49.8,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.36,457.41,32.87,10.99,0.01,0,0,0,0,0,0,0,0,0
2404313-001,24,043,13-001,1362.28,346.46,72.43,20.37,16.93,1249.5,425.17,71.76,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.72,488.49,32.92,24.75,2.82,0,0,0,0,0,0,0,0,0
2404313-002,24,043,13-002,745.98,330.28,42.2,9.33,13.28,660.24,373.6,49.13,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.89,414.62,29.54,16.39,1.05,0,0,0,0,0,0,0,0,0
2404314-001,24,043,14-001,472.7,173.16,32.84,1,7.96,451.8,197.04,16.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.94,225.9,20.9,3.98,0,0,0,0,0,0,0,0,0,0
2404314-002,24,043,14-002,506.34,176.81,29.98,17.9,5.01,450.56,201.78,52.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.51,231.74,28.93,16.92,0,0,0,0,0,0,0,0,0,0
2404315-001,24,043,15-001,847,160,14,14,2,764,191,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,234,16,11,1,0,0,0,0,0,0,0,0,0
2404316-001,24,043,16-001,1294.74,551.35,79.19,10.89,21.78,1256.14,592.93,64.34,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.22,633.51,35.64,25.74,0,0,0,0,0,0,0,0,0,0
2404317-001,24,043,17-001,1012.48,1009.82,89.58,37.86,23.02,870.73,1050.48,130.73,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.9,1167.28,53.92,34.17,7.95,0,0,0,0,0,0,0,0,0
2404318-001,24,043,18-001,1069,364,52,19,31,1001,437,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,498,40,21,0,0,0,0,0,0,0,0,0,0
2404318-002,24,043,18-002,890.57,506.03,45.57,17.4,15.8,785.26,543.18,63.05,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.57,599.19,37.39,17.9,0.01,0,0,0,0,0,0,0,0,0
2404318-003,24,043,18-003,780,831,47,18,32,747,820,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,873,40,26,4,0,0,0,0,0,0,0,0,0
2404318-004,24,043,18-004,70,84,12,6,1,67,88,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,89,7,9,0,0,0,0,0,0,0,0,0,0
2404319-001,24,043,19-001,1005,421,40,20,17,952,458,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,492,28,24,0,0,0,0,0,0,0,0,0,0
2404320-001,24,043,20-001,884,227,33,15,13,817,284,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,340,19,8,8,0,0,0,0,0,0,0,0,0
2404321-001,24,043,21-001,710.72,731.42,64.07,30.56,38.44,677.2,711.71,77.87,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.16,826.05,36.47,33.52,0.99,0,0,0,0,0,0,0,0,0
2404321-002,24,043,21-002,674.15,562.16,53.01,27,16.01,596.14,589.17,61.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.14,665.18,27.01,27,0,0,0,0,0,0,0,0,0,0
2404321-003,24,043,21-003,347.71,374.4,33.04,11.02,18.02,330.75,400.37,28.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.69,418.45,13.02,10.02,1,0,0,0,0,0,0,0,0,0
2404322-001,24,043,22-001,342.97,506.96,71.99,21,18,294.98,533.96,79.99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.98,573.96,44,30,0,0,0,0,0,0,0,0,0,0
2404322-002,24,043,22-002,717.74,595.59,42.37,16.05,14.76,620.56,615.15,64.09,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.29,689.8,36.14,14.59,0,0,0,0,0,0,0,0,0,0
2404323-001,24,043,23-001,1878.13,410.12,66.29,15.62,23.54,1691.8,532.65,67.17,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.12,634.61,52.04,22.74,3.09,0,0,0,0,0,0,0,0,0
2404324-001,24,043,24-001,212.89,80.75,10.45,3.18,4.51,181.43,103.49,9.49,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.13,113.26,7,7.57,0.03,0,0,0,0,0,0,0,0,0
2404325-001,24,043,25-001,90,387,5,6,4,78,333,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,353,11,5,0,0,0,0,0,0,0,0,0,0
2404325-002,24,043,25-002,742.6,627.15,50.09,14.68,12.25,559.46,707.58,80.93,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.28,774.28,36.49,28.11,3.04,0,0,0,0,0,0,0,0,0
2404325-004,24,043,25-004,583.8,529.82,53.5,7.8,19.46,484.45,567.93,54.45,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.81,599.1,36.96,23.38,0.97,0,0,0,0,0,0,0,0,0
2404326-001,24,043,26-001,957.2,421.44,56.47,15.15,15.15,831.18,519.92,63.35,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.75,582.58,42.01,15.15,2.07,0,0,0,0,0,0,0,0,0
2404326-002,24,043,26-002,812.38,453.78,49.99,18.27,15.38,731.62,512.42,54.8,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.86,572.99,24.03,23.07,0.96,0,0,0,0,0,0,0,0,0
2404326-003,24,043,26-003,616.94,278.77,27.29,5.35,12.84,552.73,315.69,28.89,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.03,362.24,14.98,9.1,0.54,0,0,0,0,0,0,0,0,0
2404326-004,24,043,26-004,963.48,430.41,48.93,11.41,17.92,851.41,506.46,53.4,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.74,574.89,31.77,14.67,1.39,0,0,0,0,0,0,0,0,0
2404327-001,24,043,27-001,913.14,595.44,55.95,21.98,25.98,954.1,576.46,52.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.17,673.37,28.97,23.98,2,0,0,0,0,0,0,0,0,0
2404327-002,24,043,27-002,1124,695,73,14,45,1062,760,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,822,41,19,0,0,0,0,0,0,0,0,0,0
2404501-001,24,045,01-001,60,20,1,0,0,63,15,1,0,60,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404501-002,24,045,01-002,471.83,206.1,24.96,1.31,3,462.55,217.37,12.84,0.95,486.45,185.14,18.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404501-003,24,045,01-003,598.5,132.32,11.83,11.6,5.26,568.38,166.01,17.89,0.34,614.94,122.9,10.1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404502-001,24,045,02-001,918.58,405.15,44.35,9.94,20.7,915.4,428.02,35.56,2.95,1003.28,343.16,32.53,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404504-001,24,045,04-001,138.96,39.97,2.86,1.9,0,130.39,48.54,1.9,0.95,144.67,32.36,4.76,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404504-002,24,045,04-002,395.72,93.05,14.74,1.48,1.53,362.11,124.28,18.24,0.06,401.39,97.18,9.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404504-003,24,045,04-003,919,260,31,8,9,871,303,28,1,928,235,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-001,24,045,05-001,213.99,1037.94,34,15,20,245.99,981.94,48,0,318.98,905.95,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-002,24,045,05-002,181,162,4,10,3,161,175,19,0,173,160,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-003,24,045,05-003,438.47,374.9,44.04,13.7,20.55,443.37,393.5,44.04,0.98,493.29,324.98,53.83,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-004,24,045,05-004,692.43,606.06,46.95,14.29,17.44,682.54,602.46,57.95,1.02,746.61,542.99,53.16,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-005,24,045,05-005,1310.73,825.71,101.13,24.55,33.38,1299.93,875.78,72.65,0.98,1398.11,731.45,106.04,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-006,24,045,05-006,562.11,361.09,27.01,8,9.01,568.11,387.1,14.01,1,625.12,305.08,28.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-007,24,045,05-007,689.95,265.6,28.44,15.43,13.36,681.21,272.32,42.59,0.22,736.26,222.35,39.45,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-008,24,045,05-008,589.36,225.75,18.5,5.55,4.63,554.2,235,20.35,2.78,618.96,171.16,31.46,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404505-009,24,045,05-009,195.69,62.65,9.05,4.02,1.01,184.59,77.67,4.06,0.01,194.78,56.49,15.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404506-001,24,045,06-001,444,81,15,5,4,426,103,14,0,453,76,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404507-001,24,045,07-001,718.94,344.21,32.75,5.41,12.35,701.21,363.8,28.8,0.04,746.17,310.14,36.87,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404508-001,24,045,08-001,550.04,243.93,26.72,5.39,12.43,558.7,243.75,19.61,0.03,598.46,199.59,25.86,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404508-002,24,045,08-002,1074,467,58,18,29,1117,458,37,3,1204,354,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404508-003,24,045,08-003,127.55,88.41,15.02,2.04,1.01,129.51,95.45,10.01,0,151.61,70.37,9.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404508-004,24,045,08-004,412.77,250.63,25.47,12.76,16.62,398.15,280.96,20.6,0.98,466.55,196.94,31.33,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404508-005,24,045,08-005,327.76,287.58,35.49,25.98,9.08,334.64,313.52,36.67,0.99,364.48,280.37,34.76,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-001,24,045,09-001,141,1042,13,5,18,151,985,27,1,207,927,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-002,24,045,09-002,10.61,824.53,5.79,4.82,0,25.07,782.1,18.32,3.86,79.08,715.56,20.25,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-003,24,045,09-003,107.82,801.69,4.71,6.42,4.13,110.74,743.71,23.36,0.14,154.82,674.96,24.83,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-004,24,045,09-004,36,62,0,2,4,40,58,5,0,42,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-005,24,045,09-005,159,148,4,1,3,161,138,10,0,165,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-006,24,045,09-006,1499.13,803,70.91,12.98,58.93,1544.07,788.02,46.94,4,1640.95,682.15,64.92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-007,24,045,09-007,336.6,434.27,27.28,4.07,9.09,327.57,448.4,19.2,0,370.84,368.01,42.29,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-008,24,045,09-008,371.87,355,21.09,1.02,17.07,365.93,365.98,22.06,2,415.05,311.85,27.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404509-091,24,045,09-091,0.82,6.04,0.03,0.05,0.03,0.84,5.6,0.17,0,1.17,5.08,0.18,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404510-001,24,045,10-001,53,203,1,0,1,52,199,6,0,68,181,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404510-002,24,045,10-002,49.7,20.65,3.73,1.86,0.99,51.3,22.57,1.97,0.07,49.98,23.98,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404510-003,24,045,10-003,408.3,105.35,17.27,8.14,9.01,392.7,118.43,18.03,5.93,434.02,86.02,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404511-001,24,045,11-001,24,136,3,1,4,27,130,8,0,26,128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404511-002,24,045,11-002,110,84,6,1,3,111,77,2,2,122,66,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404511-003,24,045,11-003,110.79,74.2,5.14,1.04,3.07,103.68,82.39,2.13,0,114.02,64.97,11.15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404511-004,24,045,11-004,986.21,776.8,48.86,14.96,24.93,946.32,844.61,45.87,0,1067.98,697.03,53.85,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404513-001,24,045,13-001,121.71,322.66,15.49,7.72,4.9,131.77,300.63,24.52,0.47,146.39,275.11,34.59,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404513-002,24,045,13-002,349.05,921.07,47.98,15.99,16.93,356.57,890.96,69.62,7.53,436.54,790.3,77.15,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404513-003,24,045,13-003,786,818,67,25,54,840,811,71,6,903,725,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404513-004,24,045,13-004,250.43,386.85,26.31,4.87,4.87,247.51,389.78,33.13,0,285.51,339.11,36.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404514-001,24,045,14-001,182,43,3,0,1,175,48,2,0,192,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404514-002,24,045,14-002,667,230,20,10,12,605,280,30,2,680,197,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404515-001,24,045,15-001,630.13,336.91,33.98,14.56,12.62,604.88,374.78,38.84,5.83,679.65,294.19,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404515-002,24,045,15-002,163.22,76.66,8.52,1.55,3.61,165.44,82.04,4.56,0.21,177.66,71.68,6.67,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404515-003,24,045,15-003,448.12,142.07,19.01,10,8,447.12,156.07,18.01,0,483.13,122.06,17.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404516-001,24,045,16-001,174.48,112.55,7.61,4.19,0.16,167.37,111.97,12.57,0,194.52,89.49,6.76,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404516-002,24,045,16-002,154.39,87.81,6.75,1.93,0.96,149.57,95.53,6.75,0,169.83,70.44,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404516-003,24,045,16-003,551.09,416.8,58.69,19.89,16.91,568,449.62,40.78,0,633.65,359.1,52.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404516-004,24,045,16-004,307.68,395.69,25.18,7.03,9.77,313.29,386.83,35,0,339.39,352.99,38.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404516-005,24,045,16-005,253.29,282.32,21.13,12.66,6.86,257.97,288.49,17.55,0,294.03,253.16,23.78,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404516-006,24,045,16-006,194.52,287.42,26.61,7.26,5.32,216.29,282.1,20.32,0,240.97,256.45,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404517-001,24,045,17-001,595.39,504.22,27.23,5,6.14,571.33,522.23,22.44,1.97,620.4,472.74,23.23,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404701-001,24,047,01-001,1798.26,1544.38,107.15,11.68,40.87,1749.35,1596.48,68.45,3.81,1957.11,1383.57,86.77,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404701-002,24,047,01-002,380.82,170.45,15.8,9.98,2.49,361.7,186.25,13.3,0,402.44,148,18.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404702-001,24,047,02-001,171.23,285.36,6.52,0.1,3.26,161.07,280.78,7.33,0.03,182.04,254.8,9.45,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404702-002,24,047,02-002,294.1,722.12,9.89,7.86,7.89,293.09,685.95,19.66,0.01,352.06,633.83,14.79,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404702-003,24,047,02-003,206.29,65.51,7.47,4.51,3.74,200.09,75.64,6.28,0.03,224.24,50.24,10.53,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404702-004,24,047,02-004,92.9,182.12,1.84,1.84,5.52,91.98,173.84,9.2,0,126.01,142.57,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404702-005,24,047,02-005,352.65,652.05,32.58,10.58,11.61,357.32,628.05,32.77,0.96,403.15,569.87,44.15,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404703-001,24,047,03-001,1380.25,452.83,60.43,23.65,19.27,1331.14,489.71,65.69,5.25,1434.4,377.64,84.11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
