GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDKEL,G18GOVRKOB,G18GOVIORM,G18GOVLCAL,G18GOVIKLO,G18SOSRSCH,G18SOSDMCC,G18SOSLHOD,G18ATGRSCH,G18ATGDSWA,G18INSDMCL,G18INSRSCH,G18TRERLAT,G18TREDFRA
20173502580,20,173,502580,14,17,2,2,0,18,14,3,19,16,13,21,19,16
20173502610,20,173,502610,12.9,20.2,3.2,0,0,23.4,12.9,0,21,14.5,8.9,25,23.4,12.1
20173502630,20,173,502630,295.1,308.2,70.8,14,3.7,365,288.6,23.3,427.4,248.6,219.7,440.4,417.1,251.4
20173502650,20,173,502650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173502660,20,173,502660,283.1,351.6,82.2,22.8,6.4,407.4,291.4,32,460.4,273.1,236.6,488.7,456.7,265.8
20173502700,20,173,502700,338.2,376.7,93.6,18,3.6,442.4,337.3,38.7,507.2,314.8,280.6,525.2,487.5,323.8
20173502730,20,173,502730,237,339,79,22,5,395,257,26,447,225,209,454,445,226
20173502740,20,173,502740,68.8,112.7,18.9,6,0,125.6,72.8,6,149.6,53.8,44.9,148.6,146.6,50.9
20173502810,20,173,502810,238.2,557.1,62,8.2,4.1,608.1,227.8,20.5,682,177.4,163,671.1,658,193.4
20173502830,20,173,502830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173502850,20,173,502850,3,9.3,0.3,0,0,9.6,2.9,0.1,10,2.6,2.5,9.8,9.8,2.7
20173502890,20,173,502890,316.4,405.2,64.7,7.7,5.8,462.6,300,29.4,541.7,246.4,221.8,544.6,520,267.2
20173502900,20,173,502900,16.9,16.9,2,0,0,17.9,14.9,2,18.9,15.9,13.9,19.9,19.9,15.9
20173502930,20,173,502930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173502960,20,173,502960,18.4,28.8,3.4,0.9,0.3,31.6,16.4,2.2,36.2,14.4,13.8,35.4,34.5,15.6
20173503010,20,173,503010,63,164,23,2,0,179,64,8,192,53,44,198,200,46
20173503030,20,173,503030,175.7,215,24.4,5.6,6.5,245.9,164.3,13.2,286.2,136.3,116.6,297.4,283.3,138.2
20173503070,20,173,503070,72.4,65.4,8.3,2.4,0.6,75.8,65.1,5.2,87.6,58.6,53.8,89,83.7,61
20173503120,20,173,503120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173503170,20,173,503170,381,565,104,8,1,689,333,29,797,244,228,802,768,271
20173503180,20,173,503180,217,264.6,56.5,6,4,299.3,216,20.8,346.8,188.3,174.4,353.8,339.9,190.3
20173503190,20,173,503190,600.5,672.9,133.9,33.4,9,807.8,548.3,72.4,948.8,482.9,427.5,975.8,918.3,497
20173503250,20,173,503250,385.1,501.9,99.2,15.6,2,603,350.1,34,683.7,298.6,251.9,713.9,676,299.6
20173503260,20,173,503260,158.2,394.3,39.1,9,5,420.4,154.2,25,465.4,137.2,115.1,467.4,447.4,147.2
20173503290,20,173,503290,85.5,158.6,20.4,3.3,1.1,175.3,70.6,16.6,204,60.5,55.8,200.3,194.7,65.7
20173503370,20,173,503370,188,224.7,48,16.4,4.9,255.7,191.6,21.9,299.8,163.8,156,294.4,283.8,178.9
20173503400,20,173,503400,90.6,119.4,23.2,9.7,1.3,146.6,87.5,6.7,166.8,73,60.7,167.1,156.6,76.2
20173503470,20,173,503470,326.7,300.7,59.8,14.5,3.9,358.5,307.4,32.8,428.9,268.9,244.8,432.7,427,264.1
20173503490,20,173,503490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173503500,20,173,503500,218.3,217.3,38.9,17.9,8,240.3,231.3,22.9,287.1,206.3,199.4,291.1,284.1,207.3
20173503530,20,173,503530,167.9,268.6,29.8,9.1,2.9,320.6,137.5,13.4,350.1,119.6,111.2,349.1,340.3,128.3
20173503590,20,173,503590,88.5,129.6,25.2,4.7,1.1,138.2,93.4,9.3,163.3,80.3,72.8,165.7,158.1,81.4
20173503650,20,173,503650,134.6,118.6,23.3,13.6,1.6,134.8,141.4,13.3,151.8,137.5,123.4,159,158.3,129.5
20173503700,20,173,503700,113.8,236.7,27.5,6.9,1,255.8,108.6,15.5,282.3,94.7,89.4,273.4,273.8,104.2
20173503740,20,173,503740,100.9,199.2,27.8,10.6,1.2,223.1,96.6,13.3,250.8,84.2,73.9,250.8,238.7,88.2
20173503760,20,173,503760,292.9,496.1,86.5,13.4,3.2,552.3,288.9,39.1,617.9,266.5,237.4,628,613.5,261.3
20173503770,20,173,503770,221.1,328.6,66.3,8.7,0,379.5,219.2,12.5,429.5,187.5,173.1,436.2,411.2,200.9
20173503780,20,173,503780,190,436,52,8,4,519,138,16,570,107,93,546,545,127
20173503800,20,173,503800,149.9,259.4,42.9,11,1,291.5,151.7,10,332.4,123.8,103.8,342.4,325.4,125.8
20173503920,20,173,503920,66,116,13,3,0,133,55,6,141,52,46,142,143,51
20173503930,20,173,503930,13.8,32.5,4.9,0,1,35.5,13.8,2,34.5,14.8,11.8,38.5,38.5,12.8
20173503940,20,173,503940,94,170.9,31.6,6.1,2.4,190.9,95.6,9.8,213.3,84.9,82.6,201.7,200.7,92
20173503990,20,173,503990,5.4,8.6,0.8,0,0,9.3,4.7,0.8,10.9,3.9,4.7,9.3,9.3,5.4
20173600010,20,173,600010,1.8,3.4,0.4,0,0,3.8,1.7,0.2,4.3,1.4,1.3,4.2,4.2,1.5
20173600020,20,173,600020,27,26,5,1,0,32,26,1,37,22,25,32,36,21
20173600340,20,173,600340,0.9,1.3,0,0,0,1.5,0.7,0,1.6,0.6,0.4,1.8,1.5,0.6
20173700010,20,173,700010,224.5,415.5,51.1,16.4,6.7,470.5,221.4,14.5,522.6,184.9,149.3,530.3,519.7,186.8
20173700210,20,173,700210,49.1,80.7,15.3,0.4,0,97.3,39.9,3.3,103,37.5,31.3,106.9,106.1,33.3
20173700260,20,173,700260,236.4,689.5,77.3,12.4,0,754.2,190.5,39.4,850,151.7,144.2,762.6,808.4,164.1
20173700290,20,173,700290,17.3,37.8,1.6,1.6,0,37,17.3,1.6,44.1,14.2,8.7,49.6,41.7,15.8
20173700310,20,173,700310,271,314.7,89.2,14.1,1,394.9,231,43.1,460.2,209.8,172.7,478.2,437.1,217.8
20173700330,20,173,700330,256,364.2,56.6,16.9,7,436.6,220.3,25.8,498.1,189.5,165.7,503.1,489.2,192.5
20173700350,20,173,700350,213.2,296.9,45.7,9.5,3.8,364.4,173.2,20,408.2,144.6,122.8,421.6,394.9,149.4
20173700390,20,173,700390,221.7,290.7,52.2,22.6,1,359.7,188.2,28.6,406,171.4,133,431.6,405,166.5
20173700400,20,173,700400,57.9,97.8,16.1,2.9,2.9,111.1,52.2,8.6,134.9,40.8,35.1,133.9,133,41.8
20173700590,20,173,700590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173800010,20,173,800010,3.7,6.7,1.1,0.2,0,7.4,3.7,0.5,8.2,3.4,3,8.4,8.2,3.3
20175000010,20,175,000010,4.2,32.1,3.2,3,0,35.7,4.8,1,37.3,4.2,7,36.5,37.3,5.2
20175000020,20,175,000020,32,93,13,0,0,110,24,5,115,22,22,113,119,17
20175000030,20,175,000030,0.8,11.9,0.8,0,0,10.3,3.2,0,12.7,0.8,4,9.5,12.7,0.8
20175000040,20,175,000040,34,58,3,3,2,59,36,2,64,31,31,63,63,33
2017500005A,20,175,00005A,18.4,44.8,3.6,2.9,2,50.1,14.2,3.5,53.2,15.5,15,53.4,52,14.9
2017500005B,20,175,00005B,0.6,0.9,0.2,0,0,1,0.7,0,1.1,0.6,0.6,1.1,1.1,0.6
20175000060,20,175,000060,7,22,1,0,0,26,4,0,26,5,3,27,28,3
20175000070,20,175,000070,4.2,40.2,2.5,0,0,42.8,3.4,0.8,42.8,4.2,2.5,43.6,39.4,6.7
2017500008A,20,175,00008A,9.7,23.8,6.8,0.2,0,30.4,8.6,0.3,29.9,10.4,6.4,30.8,30.7,9.3
20175000090,20,175,000090,5.5,10.5,0.8,0.2,0,10.9,4.9,1.1,11.7,5.2,4.9,11.6,12.4,4.5
20175000100,20,175,000100,117.4,95.6,20,7.3,3.6,113.8,111.9,9.1,127.4,112.8,117.4,119.2,121,115.6
20175000110,20,175,000110,197.5,157.2,30.4,11.6,0.4,179.5,188.5,14.6,201.8,180,185.8,196.4,196.3,186
20175000120,20,175,000120,174.1,175.4,30.1,10.1,1,188.4,179.9,12.1,204.8,175.4,175.7,199.3,200,179.5
20175000130,20,175,000130,129.3,148,25.7,9,1.9,173.3,122.2,8.4,192.1,112.7,113,187.5,188.3,117.7
20175000140,20,175,000140,63.2,49.4,13.9,3.8,0.6,60.9,61.3,4.4,68.4,57.6,58.2,67.2,66.6,56.9
20175000150,20,175,000150,70,103.8,17.7,1.6,1.6,114.3,74.1,5.6,128,67.6,66,127.2,127.2,69.2
20175000160,20,175,000160,85,112.7,16.8,3.1,2.1,128.6,80.9,5,134.6,79,71.2,137.6,132.6,80.9
20175000170,20,175,000170,268.3,496.8,75.1,17.1,1.7,591.2,225.8,21.9,631.1,210.4,205,628,638.2,203.8
20175000180,20,175,000180,163.8,276.8,42.5,8,2,325.2,143.7,19.2,351.2,132.8,125.5,360.4,346.6,141.3
20175000190,20,175,000190,2.9,20,2.9,0,0.9,25.7,0.9,0,23.8,1.9,0.9,25.7,25.7,0.9
20175000200,20,175,000200,5,24,0,0,0,23,5,0,26,2,2,25,27,2
20175000210,20,175,000210,1,12,1,0,0,12,2,0,12,2,2,12,12,2
20175190010,20,175,190010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175190020,20,175,190020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177000080,20,177,000080,158,119,20,6,4,148,146,10,195,109,71,231,201,99
20177000090,20,177,000090,211,191,33,9,2,250,174,20,321,117,84,347,303,133
20177000150,20,177,000150,146,157,27,4,6,206,116,11,259,75,54,274,257,76
20177000190,20,177,000190,398,232,33,6,7,287,365,16,387,279,197,463,376,283
20177000240,20,177,000240,5.7,3.5,0.4,0.1,0.1,4.3,5,0.4,5.9,3.8,2.7,7,5.6,4
20177000250,20,177,000250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177000260,20,177,000260,220,155.1,30.1,5,4,184.9,214.8,12.3,235.9,176.3,127.8,281.2,230.6,178.6
20177000270,20,177,000270,275,201,24,5,5,227,262,14,319,185,138,363,289,208
20177000280,20,177,000280,274,292,39,5,8,332,257,15,442,167,117,477,412,188
20177000290,20,177,000290,272,255,34,5,6,320,230,16,397,173,110,450,369,188
20177000300,20,177,000300,145.7,78.8,15.8,2.4,2.4,98.5,135.5,7.1,144.9,96.9,71.7,167,130,108.7
20177000310,20,177,000310,177,111,20,0,9,153,157,7,208,109,70,240,194,122
20177000330,20,177,000330,218,187,30,6,4,215,209,21,299,144,95,342,292,145
20177000340,20,177,000340,210,193,12,2,5,230,182,10,284,139,93,321,272,144
20177000350,20,177,000350,203.4,161.4,28,3.7,2.8,198.7,183.8,14,255.7,143.7,108.2,285.5,247.3,149.3
20177000370,20,177,000370,288.8,312.5,48.5,4,10.9,365.9,276.9,12.9,466.8,192.9,131.5,518.2,441.1,207.7
20177000410,20,177,000410,104,47,12,7,2,50,107,13,68,98,87,79,70,97
20177000420,20,177,000420,136,73.4,16.9,3,5,78.4,140.9,7.9,107.2,123.1,108.2,119.1,110.2,124.1
20177000430,20,177,000430,146.5,89.3,24.6,4.3,2.6,100.4,147,13.6,150.2,115.4,88.8,173.2,136.9,128.2
20177000440,20,177,000440,165,72,23,3,3,97,155,11,140,125,97,170,130,134
20177000480,20,177,000480,166.5,88.2,27.5,8.6,4.8,112,170.9,11.7,145.3,150.2,117.9,171.9,143.1,149.4
20177000490,20,177,000490,148,68,21,11,1,89,153,6,107,141,110,134,109,139
20177000500,20,177,000500,149,71,8,6,4,85,141,12,122,113,108,126,110,127
20177000510,20,177,000510,139,48,21,6,4,65,136,12,90,124,108,100,91,121
20177000520,20,177,000520,151,46,12,0,4,55,146,7,82,127,102,107,77,132
20177000530,20,177,000530,133,42,11,5,2,50,133,7,63,128,108,81,63,129
20177000540,20,177,000540,103,21,14,6,0,25,102,16,42,101,91,52,37,107
20177000550,20,177,000550,113,15,10,4,0,19,117,6,28,114,104,37,29,112
20177000560,20,177,000560,173,60,23,8,3,77,170,17,109,154,126,135,106,158
20177000570,20,177,000570,260,41,15,4,4,49,259,16,80,240,201,118,79,243
20177000580,20,177,000580,137,45.5,13.1,3,2,51.6,134.1,15.1,71.8,128.9,96.8,102.9,71.8,128.9
20177000590,20,177,000590,182,68,10,9,3,97,161,15,119,152,111,158,119,152
20177000600,20,177,000600,195,62,11,1,2,76,182,9,121,147,117,147,102,164
20177000610,20,177,000610,129,32,7,6,0,40,122,9,51,119,97,71,57,114
20177000630,20,177,000630,127,19,1,2,8,33,117,5,42,111,92,63,42,112
20177000640,20,177,000640,125,42,5,1,0,46,120,5,61,110,94,76,58,113
20177000650,20,177,000650,137,48,14,7,2,62,130,15,81,125,103,103,77,128
20177000660,20,177,000660,176,59,11,1,3,62,168,15,82,164,136,103,86,161
20177000690,20,177,000690,167.2,54.2,13.8,9.1,4,66.8,169,11.5,101.3,144.5,125.9,119.8,90.4,154.6
20177000700,20,177,000700,168,29,8,3,6,36,160,17,48,166,139,73,58,156
20177000710,20,177,000710,120,17,11,1,3,24,120,6,36,114,101,48,31,121
20177000740,20,177,000740,175,51,13,6,4,57,173,20,73,176,136,110,75,172
20177000750,20,177,000750,142,23,11,1,2,32,139,10,50,127,112,66,47,131
20177000760,20,177,000760,149,59,11,5,5,68,149,8,89,138,116,108,84,138
20177000770,20,177,000770,192,30,4,6,1,35,186,9,55,177,147,75,47,180
20177000780,20,177,000780,212,56,12,6,3,69,207,12,116,172,145,141,111,177
20177000800,20,177,000800,0.1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.1
20177000820,20,177,000820,140,44,18,11,4,57,146,10,74,138,116,98,73,140
20177000830,20,177,000830,156,57,11,4,1,77,139,11,88,139,118,106,93,133
20177000840,20,177,000840,156,63,11,4,4,81,152,7,110,131,113,126,104,136
20177000850,20,177,000850,200,50,6,5,9,74,189,6,95,174,164,104,86,184
20177000860,20,177,000860,133.3,46.8,15.9,3,1,60.7,130.3,7,67.7,131.3,107.5,91.5,75.6,120.4
20177000870,20,177,000870,169.9,35.8,7.8,1.9,3.9,42.6,168,7.7,65.7,150.7,127.5,90.9,65.8,150.6
20177000880,20,177,000880,152.7,41.4,9.3,1.1,2.1,46.7,147.7,10.3,64.6,138,112,91.6,66.6,138
20177000890,20,177,000890,275.1,110.1,20,8,3,151.1,246.1,16,209.2,205.1,159,246.2,198.1,208.1
20177000920,20,177,000920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177000930,20,177,000930,121.6,51.9,9.2,2.2,0.6,71.7,109.4,2,94.4,89.6,67.5,115.9,85.6,97.3
20177000940,20,177,000940,133,30,11,5,5,46,134,4,53,132,113,71,55,126
20177000950,20,177,000950,131,27,22,5,1,43,136,8,61,126,113,74,53,132
20177000960,20,177,000960,226,103,19,3,1,137,203,11,212,139,76,269,184,167
20177000970,20,177,000970,164,84,18,9,5,101,168,9,144,137,115,167,137,142
20177000980,20,177,000980,206,91,17,5,6,107,204,16,156,171,129,193,149,174
20177000990,20,177,000990,122,42,11,5,0,52,119,9,75,103,84,90,75,101
20177001000,20,177,001000,73.6,27.7,5.7,3.8,5.7,35.2,73.6,2.8,43.8,70.8,56.6,57.9,43.7,68
20177001010,20,177,001010,210.7,54.3,18.1,8.1,3.6,74.2,204.4,14.5,112.2,175.5,147.4,142.9,108.5,184.5
20177001030,20,177,001030,1.1,0.7,0.2,0.1,0.1,0.8,1.2,0.1,1.1,1.1,0.9,1.2,1,1.1
20177001040,20,177,001040,265,79,11,0,0,93,247,8,165,184,118,226,129,217
20177001050,20,177,001050,192,63,20,8,3,79,191,12,117,164,123,157,103,177
20177001060,20,177,001060,198.6,90,15.7,5.9,1,102.7,191.8,13.7,147.7,160.4,129.1,177.1,139.9,171.2
20177001070,20,177,001070,212,112,19,3,5,144,185,16,183,165,127,218,171,174
20177001080,20,177,001080,159,75,28,7,5,103,151,20,138,135,93,172,141,128
20177001090,20,177,001090,168,61,13,7,2,82,157,10,112,132,101,139,107,138
20177001100,20,177,001100,167,39,15,4,5,64,153,13,93,139,94,129,95,136
20177001120,20,177,001120,147,71,14,4,4,87,138,12,123,114,78,153,123,110
20177001130,20,177,001130,192,56,17,7,5,78,184,12,126,146,111,161,107,168
20177001140,20,177,001140,292,88,14,6,6,112,279,10,154,247,181,217,152,250
20177001150,20,177,001150,176,38,10,2,3,48,170,10,66,160,135,90,68,160
20177001160,20,177,001160,201,64,7,6,6,72,203,9,99,184,156,119,94,189
20177001170,20,177,001170,288,72,7,4,5,91,262,20,148,227,157,208,126,244
20177001180,20,177,001180,239,75,16,4,4,97,225,13,152,185,139,193,134,200
20177001190,20,177,001190,343,135,21,5,6,178,315,12,248,250,182,310,215,279
20177001200,20,177,001200,178,94,11,0,2,121,155,10,176,106,59,214,146,137
20177001210,20,177,001210,208,63,10,6,2,75,193,18,123,163,126,158,102,180
20177001220,20,177,001220,205,71,12,9,1,91,192,16,131,163,111,184,129,166
20177001230,20,177,001230,243,114,16,1,1,126,231,14,193,177,111,252,163,203
20177001240,20,177,001240,162,110,10,2,1,133,146,4,173,108,72,214,156,132
20177001250,20,177,001250,243,132,25,5,5,161,235,11,230,175,118,275,204,199
20177001270,20,177,001270,146,57,15,6,4,70,139,14,104,121,85,134,100,123
20177001280,20,177,001280,300,131,21,7,3,153,298,8,254,199,124,320,208,244
20177001290,20,177,001290,266,109,20,5,2,137,248,12,219,176,115,270,175,215
20177001300,20,177,001300,223,77,18,9,4,110,202,15,150,181,146,178,136,192
20177001310,20,177,001310,209,116,15,4,4,131,206,10,195,151,115,226,184,160
20177001320,20,177,001320,250,134,26,7,2,157,242,15,205,212,169,240,194,221
20177001330,20,177,001330,191,90,13,4,3,121,171,7,169,129,75,213,152,141
20177001340,20,177,001340,355,157,27,5,8,191,337,16,294,251,173,369,240,302
20177001350,20,177,001350,233,106,13,5,2,145,204,10,228,131,77,280,183,172
20177001360,20,177,001360,262.6,97.9,21.3,0.9,1.1,135,229.8,13,196.9,179.7,128.2,243.3,181.9,194.6
20177001370,20,177,001370,162.9,103.7,13.9,5.2,0.9,136.8,131.5,12.2,191.7,87.1,54,217.8,165.5,112.4
20177001380,20,177,001380,325,189,32,2,1,226,308,12,319,222,166,369,292,252
20177001400,20,177,001400,214,85,18,4,4,109,193,18,163,158,126,191,147,171
20177001410,20,177,001410,160,90,21,1,5,111,154,10,158,117,86,181,148,124
20177001420,20,177,001420,222,97,25,5,3,129,204,17,178,171,134,209,167,181
20177001430,20,177,001430,178,80,22,11,3,106,175,12,141,151,119,171,142,151
20177001440,20,177,001440,140,60,15,4,0,80,130,8,99,116,78,137,105,106
20177001450,20,177,001450,203.4,122.2,26.8,3.2,0.3,142.3,195.1,9.4,194,156.9,95.2,247.7,181.8,166
20177001460,20,177,001460,288.4,124.5,31.8,8.4,12.2,167.6,279,15.9,235,229.4,162.9,299.6,227.5,233.1
20177001470,20,177,001470,134,76,10,3,1,99,120,5,117,105,83,136,111,111
20177001480,20,177,001480,206,78,14,7,2,101,190,13,146,158,107,193,142,161
20177001490,20,177,001490,141.5,60.2,12.2,2.6,2.6,84.7,128.4,7,118.8,100.4,78.6,138.8,107.4,109.2
20177001500,20,177,001500,257,128,19,4,7,155,244,10,240,168,123,280,214,194
20177001510,20,177,001510,206,104,22,9,3,120,208,14,174,168,135,203,164,177
20177001520,20,177,001520,212,91,11,7,5,116,200,10,158,164,128,192,141,182
20177001530,20,177,001530,167,111,22,3,4,122,175,9,165,136,98,206,151,151
20177001540,20,177,001540,154.8,77,19.9,6.9,5.2,94.3,150.5,14.7,142.7,116.7,86.5,170.4,142.7,115.9
20177001550,20,177,001550,221,100,22,6,7,129,205,18,196,158,112,237,175,174
20177001560,20,177,001560,145,59,16,0,4,77,138,5,110,109,88,130,96,119
20177001570,20,177,001570,252.8,104,24.1,7.7,4.9,132.4,250.5,9.7,182.2,211.3,165.3,220.9,164.3,225.8
20177001590,20,177,001590,242,126,23,3,4,168,213,11,222,171,119,269,214,179
20177001600,20,177,001600,265.2,167,30.1,2.1,3.8,224.7,231.5,8.3,294.3,167.3,125.5,327.6,269.3,191.1
20177001610,20,177,001610,233.6,106.5,17.9,1.8,0,142.3,205.8,9.8,216.6,142.3,75.2,284.6,190.6,166.4
20177001620,20,177,001620,309,136,27,2,3,179,285,7,249,226,161,303,225,246
20177001630,20,177,001630,282,118,16,2,8,157,251,17,199,225,173,247,189,233
20177001640,20,177,001640,260,137,20,5,2,165,239,17,232,190,148,271,215,205
20177001650,20,177,001650,379,230,24,5,4,280,344,13,374,261,199,430,330,303
20177001670,20,177,001670,410,212,22,6,3,257,372,12,382,262,168,467,340,299
20177001680,20,177,001680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177001710,20,177,001710,405.7,234.5,29.4,7.7,10.3,296.6,355.6,25,411.8,268.5,184,492.8,389.4,286.8
20177001720,20,177,001720,425,217,32,11,5,293,371,16,386,289,218,458,342,336
20177001760,20,177,001760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177001780,20,177,001780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177001850,20,177,001850,137.8,162.4,11.8,3.9,3,191,114.2,8.9,229.3,86.6,64,229.3,228.4,85.6
20177001880,20,177,001880,156.8,143.7,23.9,5.2,1.7,166.5,147.7,9,225.4,100.5,76.6,244.6,212.7,109.9
20177001890,20,177,001890,126.3,154.6,17,1.1,1.8,178,107.6,7.5,227.3,70.7,45.5,241,211.8,81
20177001910,20,177,001910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177100030,20,177,100030,60.3,84,4.1,0,0,95.3,50.1,3,113.7,33.7,22.4,119.9,105.6,40.8
20177100040,20,177,100040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177100050,20,177,100050,19,14.2,1.7,0.4,0.1,16.5,16.9,1.2,21.7,13.3,8.8,26.1,20.9,13.9
20177100060,20,177,100060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120020,20,177,120020,112.2,59.4,10.6,1.9,2.9,75.7,106.4,2.9,94,89.2,67.1,118.9,93,90.1
20177120030,20,177,120030,262.9,144.9,25.2,2.7,6.3,187.2,234.1,13.5,261,176.5,136.9,295.2,242,192.8
20177120040,20,177,120040,227.9,174.7,29.3,3,3,196.5,220.9,15.5,281,153.8,118.3,309.9,257.9,173.1
20177120050,20,177,120050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120060,20,177,120060,56,77,10,2,1,88,48,6,110,35,22,119,107,34
20177120070,20,177,120070,132,145,16,4,7,171,121,9,213,87,64,236,207,88
20177120080,20,177,120080,25,24.6,4.2,0.1,3.1,29.8,25.1,1.1,35,21,17.8,39.1,30.9,24
2017712008A,20,177,12008A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120090,20,177,120090,137,87.7,21.7,14.8,19.7,108.4,155.7,14.8,138.9,140.9,120.2,157.7,132.1,141.9
20177120100,20,177,120100,44.6,87.7,9.5,1.1,1,92.6,46.2,4.1,107.8,36,19.6,122,106.6,36.2
2017712010A,20,177,12010A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120120,20,177,120120,246.2,203.3,26.6,11.2,3.4,262.5,211,16.3,338,148.4,112.4,366.3,319.1,167.3
20177120130,20,177,120130,5.4,7.2,1.2,0,0,7.2,4.2,0.6,8.9,4.2,4.2,9.5,8.3,4.2
2017712013A,20,177,12013A,33.4,42.8,3.3,0,1,49.8,28,2.1,60.2,20,14.1,67.4,62.1,18
20177120160,20,177,120160,93.1,62.6,16.6,3,2,76.3,91.3,6.7,103.2,68.5,43,131.3,99.7,71.8
2017712016A,20,177,12016A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120170,20,177,120170,24.9,26.6,4.2,0,0,25,26.6,3.3,37.4,16.6,15,37.4,36.6,19.1
20177120180,20,177,120180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120190,20,177,120190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177120200,20,177,120200,25.7,21.2,2.8,1.2,0.4,27.4,22,1.7,35.2,15.5,11.7,38.2,33.3,17.4
20177120210,20,177,120210,22,3,4,0,0,5,23,1,9,19,16,13,9,20
20177120220,20,177,120220,175,59,7,8,6,65,168,17,79,173,143,107,88,163
20177120230,20,177,120230,21,3,0,2,1,2,24,1,6,20,19,7,3,23
20177120240,20,177,120240,221,26,15,7,4,44,215,16,60,215,198,74,63,210
20177120250,20,177,120250,101,54,4,4,3,61,97,9,78,89,65,102,82,85
20177120260,20,177,120260,58,33,3,0,3,36,54,4,46,50,35,60,46,50
20177120270,20,177,120270,289.6,156.9,28.4,3.3,2.9,197.8,264,16.4,265.3,216,157.9,316.8,238,241.2
20177120280,20,177,120280,159,41,11,6,3,57,154,5,74,143,125,92,73,143
20177120290,20,177,120290,51,24,4,3,0,30,47,5,34,48,36,45,38,44
20177120300,20,177,120300,113,40,5,7,1,54,100,10,67,95,81,79,62,100
20177120310,20,177,120310,56.2,69.5,8.5,0,6.1,81.1,55.1,3.1,86.2,50.1,39.5,98.8,92.9,45.3
20177120320,20,177,120320,196,235,32,4,3,262,192,13,334,136,95,364,328,136
20177160010,20,177,160010,13.6,11.9,1.3,0.4,0.2,13.6,12.2,1.1,16.9,10,7.7,18.4,16.2,10.7
20177160030,20,177,160030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177170030,20,177,170030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177200010,20,177,200010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177200020,20,177,200020,272.8,188.6,20.1,1,1,247.9,218.3,7.7,336,139.8,92.9,378.1,307.3,169.4
20177200050,20,177,200050,175,103,37,17,5,131,183,23,174,158,135,196,172,157
20177200070,20,177,200070,239.8,138.2,29.4,4.5,5.1,186.8,220.6,9.2,248.4,166.2,96.1,299.9,236.5,174.7
20177200080,20,177,200080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177200130,20,177,200130,101.8,44.9,10.1,1.4,3.1,55.2,102.8,1.9,74.8,84,58.3,100.9,69.2,89.6
20177200140,20,177,200140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177200150,20,177,200150,39,23,3,0,0,26,37,2,32,31,24,39,35,29
20177200160,20,177,200160,50,26,3,0,0,30,45,4,42,37,23,56,36,43
20177200170,20,177,200170,15,3.6,1.1,1,0.4,4.5,15.5,1.1,7,13.9,12.5,8.5,6.2,14.7
20177200180,20,177,200180,7.6,1.8,0.6,0.5,0.2,2.3,7.9,0.6,3.5,7,6.3,4.3,3.1,7.5
20177300090,20,177,300090,67.3,66.1,5.2,0.1,0,81.4,55,2.2,100.9,35.7,17.3,118.1,92.8,44.8
20177400070,20,177,400070,77.7,52.1,14.5,1.7,0,61.5,76,6,86.3,58.9,55.5,87.1,81.1,61.5
20177400090,20,177,400090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177400100,20,177,400100,238.6,179.3,24.3,5.1,1.1,213.6,217.5,12.2,283,160.3,110,322.3,271,166.3
20177400110,20,177,400110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177500010,20,177,500010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177500070,20,177,500070,9,4.8,0.7,0.2,0,7,7.6,0,9.6,5,3.7,10.5,9,5.2
20177500080,20,177,500080,175,123,17.3,0.8,3.3,151.1,162.7,4.1,189.1,128,85.9,227.9,189.1,128.8
